Touch,Time,X,Y,Target X,Target Y,Level,User: 
0,1,-4.7213,-3.5082
1,0,0.0000,0.0000
1,1,-0.0492,-3.1475
1,2,0.0656,-3.0656
1,3,0.2623,-2.9836
1,4,0.6393,-2.7705
1,5,0.9344,-2.6557
1,6,1.1639,-2.5082
1,7,1.3443,-2.4098
1,8,1.4918,-2.3279
1,9,1.5574,-2.3115
1,10,1.5738,-2.2787
1,11,1.5738,-2.2951
1,12,1.5574,-2.3607
1,13,1.5082,-2.4590
1,14,1.4590,-2.5246
1,15,1.3279,-2.6557
1,16,1.2295,-2.8033
1,17,1.0820,-2.9344
1,18,0.9344,-3.1311
1,19,0.7541,-3.3607
1,20,0.6557,-3.5082
1,21,0.5410,-3.6885
1,22,0.4590,-3.8852
1,23,0.3934,-4.0656
1,24,0.3279,-4.1967
1,25,0.2787,-4.3279
1,26,0.2459,-4.3934
1,27,0.1967,-4.4426
1,28,0.1803,-4.4754
1,29,0.1475,-4.4098
1,30,0.1475,-4.3443
1,31,0.1475,-4.2787
1,32,0.1475,-4.2295
1,33,0.1475,-4.1803
1,34,0.1639,-4.1148
1,35,0.2623,-4.0328
1,36,0.4426,-3.9016
1,37,0.7869,-3.6066
1,38,1.0000,-3.3770
1,39,1.1967,-3.1475
1,40,1.3279,-3.0164
1,41,1.3934,-2.9344
1,42,1.4262,-2.8852
1,1,1.4262,-2.8689
2,0,0.0000,0.0000
2,1,-0.9836,-3.0492
2,2,-1.0656,-3.0820
2,3,-1.1311,-3.0984
2,4,-1.2131,-3.1148
2,5,-1.2623,-3.1475
2,6,-1.3279,-3.1475
2,7,-1.4262,-3.1803
2,8,-1.5082,-3.1967
2,9,-1.6066,-3.2295
2,10,-1.7377,-3.2623
2,11,-1.7869,-3.2787
2,12,-1.8689,-3.2787
2,13,-1.9672,-3.2951
2,14,-2.0164,-3.2951
2,15,-2.0656,-3.2951
2,16,-2.1148,-3.3279
2,17,-2.1803,-3.3279
2,18,-2.2459,-3.3443
2,19,-2.3279,-3.3443
2,20,-2.4098,-3.3607
2,21,-2.4590,-3.3770
2,22,-2.5246,-3.3770
2,23,-2.5574,-3.3770
2,24,-2.5902,-3.3770
2,25,-2.6393,-3.3770
2,26,-2.7377,-3.4098
2,27,-2.8033,-3.4098
2,28,-2.8852,-3.4098
2,29,-2.9344,-3.4098
2,30,-3.0000,-3.4098
2,31,-3.0492,-3.4262
2,32,-3.0656,-3.4262
2,33,-3.0984,-3.4426
2,34,-3.1475,-3.4426
2,35,-3.1803,-3.4426
2,36,-3.2459,-3.4426
2,37,-3.2787,-3.4426
2,38,-3.3443,-3.4426
2,39,-3.3934,-3.4590
2,40,-3.4426,-3.4590
2,41,-3.5082,-3.4590
2,42,-3.5738,-3.4590
2,43,-3.6230,-3.4754
2,44,-3.6557,-3.4754
2,45,-3.7049,-3.4754
2,46,-3.7541,-3.4754
2,47,-3.8033,-3.4754
2,48,-3.8361,-3.4754
2,49,-3.8852,-3.4754
2,50,-3.9344,-3.4754
2,51,-3.9836,-3.4754
2,52,-4.0000,-3.4754
2,53,-4.0328,-3.4754
2,54,-4.0492,-3.4754
2,55,-4.0656,-3.4754
2,56,-4.0984,-3.4754
2,57,-4.1148,-3.4754
2,58,-4.1311,-3.4754
2,59,-4.1639,-3.4754
2,60,-4.1967,-3.4754
2,61,-4.2623,-3.4754
2,62,-4.2951,-3.4754
2,63,-4.3607,-3.4754
2,64,-4.3934,-3.4754
2,65,-4.4426,-3.4754
2,66,-4.5082,-3.4754
2,67,-4.5902,-3.4754
2,68,-4.7049,-3.4754
2,69,-4.8197,-3.4754
2,70,-5.0328,-3.4754
2,71,-5.1311,-3.4754
2,72,-5.2623,-3.4754
2,73,-5.3934,-3.4754
2,74,-5.5410,-3.4754
2,75,-5.6557,-3.4754
2,76,-5.7541,-3.4754
2,77,-5.8525,-3.4754
2,78,-5.9344,-3.4754
2,79,-6.0000,-3.4754
2,80,-6.0656,-3.4754
2,81,-6.0656,-3.4590
2,82,-6.0820,-3.4590
