Touch,Time,X,Y,Target X,Target Y,Level,User: chum
1,0,-1.1462,-0.6146,-4.2426,0.2426,3.0000
1,1,-1.1462,-0.6146,-4.2426,0.2426,3.0000
1,2,-1.1296,-0.5814,-4.2426,0.2426,3.0000
1,3,-1.1130,-0.5814,-4.2426,0.2426,3.0000
1,4,-1.0963,-0.4983,-4.2426,0.2426,3.0000
1,5,-1.0631,-0.3654,-4.2426,0.2426,3.0000
1,6,-1.0299,-0.1495,-4.2426,0.2426,3.0000
1,7,-0.9635,0.1163,-4.2426,0.2426,3.0000
1,8,-0.8970,0.4319,-4.2426,0.2426,3.0000
1,9,-0.8140,0.7143,-4.2426,0.2426,3.0000
1,10,-0.7309,0.9635,-4.2426,0.2426,3.0000
1,11,-0.6478,1.1794,-4.2426,0.2426,3.0000
1,12,-0.5482,1.3787,-4.2426,0.2426,3.0000
1,13,-0.4983,1.5449,-4.2426,0.2426,3.0000
1,14,-0.4153,1.8272,-4.2426,0.2426,3.0000
1,15,-0.3821,1.9601,-4.2426,0.2426,3.0000
1,16,-0.3821,2.0764,0.0000,-4.0000,3.0000
1,17,-0.3821,2.1262,0.0000,-4.0000,3.0000
1,18,-0.3488,2.1761,0.0000,-4.0000,3.0000
1,19,-0.3488,2.2093,0.0000,-4.0000,3.0000
1,20,-0.3156,2.2425,0.0000,-4.0000,3.0000
1,21,-0.3156,2.2924,0.0000,-4.0000,3.0000
1,22,-0.2990,2.3090,0.0000,-4.0000,3.0000
1,23,-0.2824,2.3090,0.0000,-4.0000,3.0000
1,24,-0.2824,2.2259,0.0000,-4.0000,3.0000
1,25,-0.2824,2.1595,0.0000,-4.0000,3.0000
1,26,-0.2990,2.0266,0.0000,-4.0000,3.0000
1,27,-0.3322,1.8106,0.0000,-4.0000,3.0000
1,28,-0.3987,1.5449,0.0000,-4.0000,3.0000
1,29,-0.4153,1.2625,0.0000,-4.0000,3.0000
1,30,-0.4153,0.9801,0.0000,-4.0000,3.0000
1,31,-0.4153,0.6811,0.0000,-4.0000,3.0000
1,32,-0.4319,0.3654,0.0000,-4.0000,3.0000
1,33,-0.4319,0.0166,0.0000,-4.0000,3.0000
1,34,-0.4319,-0.3821,0.0000,-4.0000,3.0000
1,35,-0.4153,-0.7475,0.0000,-4.0000,3.0000
1,36,-0.3654,-1.2458,0.0000,-4.0000,3.0000
1,37,-0.3322,-1.4950,0.0000,-4.0000,3.0000
