Touch,Time,X,Y,Target X,Target Y,Level,User: drt
3,0,0.6931,-3.1628,1.4142,-2.5858,1.0000
3,1,0.6931,-3.1628,1.4142,-2.5858,1.0000
3,2,0.7041,-3.1408,1.4142,-2.5858,1.0000
3,3,0.7371,-3.0968,1.4142,-2.5858,1.0000
3,4,0.7811,-3.0308,1.4142,-2.5858,1.0000
3,5,0.8471,-2.9538,1.4142,-2.5858,1.0000
3,6,0.9131,-2.8768,1.4142,-2.5858,1.0000
3,7,1.0011,-2.7998,1.4142,-2.5858,1.0000
3,8,1.0231,-2.7778,1.4142,-2.5858,1.0000
3,9,1.0341,-2.7668,0.0000,-4.0000,1.0000
3,10,1.0341,-2.7558,0.0000,-4.0000,1.0000
3,11,1.0341,-2.7668,0.0000,-4.0000,1.0000
3,12,1.0231,-2.7668,0.0000,-4.0000,1.0000
3,13,1.0121,-2.7668,0.0000,-4.0000,1.0000
4,0,-2.5413,-0.2365,0.0000,-4.0000,1.0000
4,1,-2.5853,-0.1705,0.0000,-4.0000,1.0000
4,2,-2.6733,-0.0385,0.0000,-4.0000,1.0000
4,3,-2.7063,0.0385,0.0000,-4.0000,1.0000
4,4,-2.7833,0.1705,0.0000,-4.0000,1.0000
4,5,-2.8823,0.3575,0.0000,-4.0000,1.0000
4,6,-3.0143,0.5996,0.0000,-4.0000,1.0000
4,7,-3.1683,0.8416,0.0000,-4.0000,1.0000
4,8,-3.3443,1.1166,0.0000,-4.0000,1.0000
4,9,-3.4763,1.3256,0.0000,-4.0000,1.0000
4,10,-3.6414,1.5677,0.0000,-4.0000,1.0000
4,11,-3.7844,1.7767,0.0000,-4.0000,1.0000
4,12,-3.9384,1.9857,0.0000,-4.0000,1.0000
4,13,-4.1364,2.2607,0.0000,-4.0000,1.0000
4,14,-4.2794,2.4037,0.0000,-4.0000,1.0000
4,15,-4.3784,2.5138,0.0000,-4.0000,1.0000
4,16,-4.4995,2.6238,0.0000,-4.0000,1.0000
4,17,-4.5985,2.7228,0.0000,-4.0000,1.0000
4,18,-4.7085,2.8108,0.0000,-4.0000,1.0000
4,19,-4.7965,2.8658,0.0000,-4.0000,1.0000
4,20,-4.8515,2.8988,0.0000,-4.0000,1.0000
4,21,-4.8955,2.9318,0.0000,-4.0000,1.0000
4,22,-4.9505,2.9648,0.0000,-4.0000,1.0000
4,23,-5.0055,3.0198,0.0000,-4.0000,1.0000
4,24,-5.1595,3.1298,0.0000,-4.0000,1.0000
4,25,-5.2475,3.1738,0.0000,-4.0000,1.0000
4,26,-5.3245,3.2288,0.0000,-4.0000,1.0000
4,27,-5.3795,3.2618,0.0000,-4.0000,1.0000
4,28,-5.4235,3.2948,0.0000,-4.0000,1.0000
4,29,-5.4345,3.2948,0.0000,-4.0000,1.0000
4,30,-5.4455,3.2948,0.0000,-4.0000,1.0000
