Touch,Time,X,Y,Target X,Target Y,Level,User: xxx
1,0,0.0000,0.0000
1,1,-0.7377,-0.5902
1,2,-1.1311,-0.6066
1,3,-1.2459,-0.6066
1,4,-1.4918,-0.5738
1,5,-1.8033,-0.5246
1,6,-2.1639,-0.5082
1,7,-2.5410,-0.4754
1,8,-2.8361,-0.4426
1,9,-3.1311,-0.4098
1,10,-3.1803,-0.3934
1,11,-3.2459,-0.3934
1,12,-3.2787,-0.3770
1,13,-3.3115,-0.3607
1,14,-3.3443,-0.3443
1,15,-3.3770,-0.3443
1,16,-3.4262,-0.3279
1,17,-3.4590,-0.3115
1,18,-3.4918,-0.3115
1,19,-3.5574,-0.2623
1,20,-3.6230,-0.2131
1,21,-3.7377,-0.1475
1,22,-3.8852,-0.0492
1,23,-4.0984,0.0656
1,24,-4.1803,0.1148
1,25,-4.2295,0.1148
1,26,-4.2459,0.1311
1,27,-4.1803,0.0820
1,28,-4.0164,-0.1475
1,29,-3.7049,-0.6557
1,30,-3.0820,-1.4098
1,31,-2.4098,-2.0820
1,32,-1.7377,-2.7049
1,33,-1.0328,-3.2459
1,34,-0.5410,-3.5902
1,35,-0.2787,-3.8361
1,36,-0.1148,-4.0492
1,37,0.0164,-4.2131
1,38,0.1148,-4.2951
1,39,0.2295,-4.3934
1,40,0.3279,-4.4754
1,41,0.3770,-4.5246
1,42,0.4098,-4.5574
1,43,0.4262,-4.5738
1,44,0.4098,-4.5738
1,45,0.3770,-4.5738
1,46,0.3443,-4.5082
1,47,0.3279,-4.4754
1,48,0.3279,-4.4590
1,49,0.1967,-4.3115
1,50,0.0000,-4.1967
2,0,0.0000,0.0000
2,1,-3.5082,2.0820
2,2,-3.5246,2.0820
2,3,-3.5410,2.0984
2,4,-3.6066,2.1311
2,5,-3.7377,2.1803
2,6,-4.0164,2.3279
2,7,-4.2295,2.4426
2,8,-4.4754,2.5410
2,9,-4.6557,2.6066
2,10,-4.7705,2.6557
2,11,-4.8361,2.6721
2,12,-4.8852,2.6885
2,13,-4.9508,2.7213
2,14,-5.0328,2.7541
2,15,-5.0492,2.7541
2,16,-5.0984,2.7869
2,17,-5.1311,2.8033
2,18,-5.1967,2.8525
2,19,-5.2623,2.8852
2,20,-5.3279,2.9508
2,21,-5.4262,3.0164
2,22,-5.5082,3.0820
2,23,-5.5902,3.1311
2,24,-5.7377,3.2295
2,25,-5.8197,3.2951
2,26,-5.8852,3.3279
2,27,-5.9016,3.3607
2,28,-5.9180,3.3607
