Touch,Time,X,Y,Target X,Target Y,Level,User: fub
6,0,1.8074,-2.7365,2.8284,-1.1716,2.0000
6,1,1.8074,-2.7365,2.8284,-1.1716,2.0000
6,2,1.8243,-2.7027,2.8284,-1.1716,2.0000
6,3,1.8581,-2.7027,2.8284,-1.1716,2.0000
6,4,1.9257,-2.6351,2.8284,-1.1716,2.0000
6,5,1.9932,-2.5507,2.8284,-1.1716,2.0000
6,6,2.0946,-2.3818,2.8284,-1.1716,2.0000
6,7,2.2466,-2.1959,2.8284,-1.1716,2.0000
6,8,2.3649,-2.0439,2.8284,-1.1716,2.0000
6,9,2.5000,-1.8919,2.8284,-1.1716,2.0000
6,10,2.6182,-1.7568,2.8284,-1.1716,2.0000
6,11,2.7365,-1.6216,2.8284,-1.1716,2.0000
6,12,2.8041,-1.5203,2.8284,-1.1716,2.0000
6,13,2.9054,-1.4020,0.0000,0.0000,2.0000
6,14,2.9392,-1.3514,0.0000,0.0000,2.0000
6,15,2.9730,-1.3514,0.0000,0.0000,2.0000
6,16,2.9899,-1.3176,0.0000,0.0000,2.0000
6,17,3.0236,-1.3007,0.0000,0.0000,2.0000
6,18,3.0574,-1.2838,0.0000,0.0000,2.0000
6,19,3.0743,-1.2669,0.0000,0.0000,2.0000
6,20,3.0743,-1.2838,0.0000,0.0000,2.0000
6,21,3.0405,-1.3514,0.0000,0.0000,2.0000
6,22,2.9223,-1.5541,0.0000,0.0000,2.0000
6,23,2.8716,-1.6385,0.0000,0.0000,2.0000
6,24,2.6520,-1.9257,0.0000,0.0000,2.0000
6,25,2.5169,-2.0439,0.0000,0.0000,2.0000
6,26,2.4155,-2.1115,0.0000,0.0000,2.0000
6,27,2.3311,-2.1622,0.0000,0.0000,2.0000
6,28,2.2466,-2.1622,0.0000,0.0000,2.0000
6,29,2.0439,-2.1791,0.0000,0.0000,2.0000
6,30,1.7061,-2.1791,0.0000,0.0000,2.0000
6,31,1.3007,-2.1453,0.0000,0.0000,2.0000
6,32,0.9291,-2.0777,0.0000,0.0000,2.0000
6,33,0.6419,-1.9932,0.0000,0.0000,2.0000
6,34,0.3716,-1.9088,0.0000,0.0000,2.0000
6,35,0.2534,-1.8750,0.0000,0.0000,2.0000
6,36,0.2027,-1.8412,0.0000,0.0000,2.0000
6,37,0.1689,-1.8074,0.0000,0.0000,2.0000
6,38,0.1351,-1.7230,0.0000,0.0000,2.0000
6,39,0.1014,-1.6047,0.0000,0.0000,2.0000
6,40,0.0338,-1.4527,0.0000,0.0000,2.0000
6,41,-0.0169,-1.2838,0.0000,0.0000,2.0000
6,42,-0.0676,-1.1149,0.0000,0.0000,2.0000
6,43,-0.0845,-0.9628,0.0000,0.0000,2.0000
6,44,-0.1014,-0.8615,0.0000,0.0000,2.0000
6,45,-0.1014,-0.7264,0.0000,0.0000,2.0000
6,46,-0.1014,-0.5743,0.0000,0.0000,2.0000
6,47,-0.1014,-0.4223,0.0000,0.0000,2.0000
6,48,-0.1182,-0.3041,0.0000,0.0000,2.0000
6,49,-0.1520,-0.2027,4.0000,-4.0000,2.0000
6,50,-0.1689,-0.1182,4.0000,-4.0000,2.0000
6,51,-0.1858,-0.0676,4.0000,-4.0000,2.0000
6,52,-0.1858,-0.0507,4.0000,-4.0000,2.0000
6,53,-0.1858,-0.0676,4.0000,-4.0000,2.0000
6,54,-0.2027,-0.0676,4.0000,-4.0000,2.0000
7,0,-5.3716,2.7027,4.0000,-4.0000,2.0000
7,1,-5.3716,2.7027,4.0000,-4.0000,2.0000
7,2,-5.3885,2.7027,4.0000,-4.0000,2.0000
7,3,-5.3885,2.7196,4.0000,-4.0000,2.0000
7,4,-5.4054,2.7196,4.0000,-4.0000,2.0000
7,5,-5.4392,2.7703,4.0000,-4.0000,2.0000
7,6,-5.4899,2.8547,4.0000,-4.0000,2.0000
7,7,-5.5405,2.9054,4.0000,-4.0000,2.0000
7,8,-5.5912,2.9899,4.0000,-4.0000,2.0000
7,9,-5.6419,3.0405,4.0000,-4.0000,2.0000
7,10,-5.7095,3.0912,4.0000,-4.0000,2.0000
7,11,-5.7264,3.1081,4.0000,-4.0000,2.0000
7,12,-5.7601,3.1419,4.0000,-4.0000,2.0000
7,13,-5.7770,3.1419,4.0000,-4.0000,2.0000
7,14,-5.7939,3.1419,4.0000,-4.0000,2.0000
7,15,-5.7939,3.1588,4.0000,-4.0000,2.0000
7,16,-5.8108,3.1757,4.0000,-4.0000,2.0000
7,17,-5.8446,3.2095,4.0000,-4.0000,2.0000
7,18,-5.8615,3.2264,4.0000,-4.0000,2.0000
