Touch,Time,X,Y,Target X,Target Y,Level,User: xxx
1,0,0.0000,0.0000
1,1,2.6230,-2.5738
1,2,2.6721,-2.5902
1,3,2.7213,-2.6066
1,4,2.8689,-2.6721
1,5,3.4754,-2.9836
1,6,4.0984,-3.2787
1,7,4.6393,-3.5082
1,8,4.8525,-3.6066
1,9,4.9180,-3.6393
1,10,4.9344,-3.6721
1,11,4.9508,-3.6885
1,12,4.9672,-3.7377
1,13,4.9836,-3.7705
1,14,5.0492,-3.8689
1,15,5.1311,-3.9672
1,16,5.1639,-3.9836
1,17,5.2459,-4.0164
1,18,5.2623,-4.0164
1,19,5.2787,-4.0164
1,20,5.3443,-4.0164
1,21,5.4262,-3.9672
1,22,5.5410,-3.9180
1,23,5.6393,-3.8689
1,24,5.7213,-3.8361
1,25,5.7705,-3.8197
1,26,5.7705,-3.8033
1,27,5.7541,-3.8033
1,28,5.7049,-3.8361
1,29,5.5246,-3.9016
1,30,4.9672,-3.9836
1,31,3.9836,-4.0164
1,32,3.0328,-4.0164
1,33,1.9836,-3.9672
1,34,1.6230,-3.9672
1,35,1.4918,-3.9672
1,36,1.4426,-3.9508
1,37,1.4262,-3.9508
1,38,1.3443,-3.9508
1,39,1.1967,-3.9508
1,40,1.0328,-3.9508
1,41,0.8689,-3.9508
1,42,0.5902,-3.9508
1,43,0.3607,-3.9508
1,44,0.2459,-3.9508
1,45,0.2131,-3.9508
1,46,0.1967,-3.9508
1,47,-0.0164,-3.9508
1,48,-0.1639,-3.9508
1,49,-0.2131,-3.9508
1,50,-0.1967,-3.9508
1,51,-0.1475,-3.9508
1,52,-0.0984,-3.9508
1,53,0.0164,-3.9508
1,54,0.1639,-3.9180
1,55,0.2787,-3.8689
1,56,0.3443,-3.8361
1,57,0.3934,-3.8197
1,58,0.4098,-3.7869
1,59,0.4590,-3.7377
1,60,0.5246,-3.5902
1,61,0.6230,-3.2459
1,62,0.6230,-2.9508
1,63,0.6066,-2.5410
1,64,0.4262,-2.0820
1,65,0.2951,-1.6230
1,66,0.1803,-1.2623
1,67,0.1475,-0.9180
1,68,0.1311,-0.4754
1,69,0.1311,0.0984
1,70,0.1148,0.5410
1,71,0.0984,0.8689
1,72,0.0820,1.0656
1,73,0.0656,1.2131
1,74,0.0328,1.2951
1,75,0.0000,1.3607
1,76,-0.0164,1.3934
1,77,-0.0164,1.4098
1,78,-0.0164,1.4262
1,79,-0.0328,1.4590
1,80,-0.0492,1.5082
1,81,-0.0492,1.6230
1,82,-0.0492,1.7541
1,83,-0.0492,1.8525
1,84,-0.0492,1.9344
1,85,-0.0492,1.9836
1,86,-0.0492,2.0000
1,87,-0.0492,1.8689
1,88,-0.0164,1.5902
1,89,-0.0164,1.2295
1,90,0.0000,0.8197
1,91,0.0000,0.1475
1,92,0.0000,-0.3934
1,93,0.0164,-0.9016
1,94,0.0820,-1.3607
1,95,0.1148,-1.7213
1,96,0.1148,-2.0000
1,97,0.1148,-2.2459
1,98,0.1311,-2.5902
1,99,0.1311,-2.9508
1,100,0.1475,-3.2787
1,101,0.1475,-3.5410
1,102,0.1475,-3.7541
1,103,0.1475,-3.8852
1,104,0.1475,-4.0164
1,105,0.1311,-4.1148
1,106,0.1148,-4.1803
1,107,0.0820,-4.3279
1,108,0.0820,-4.3607
1,109,0.0656,-4.3607
1,110,0.0492,-4.3607
1,111,0.0656,-4.3279
1,112,0.0984,-4.2459
1,113,0.2131,-4.0492
1,114,0.4754,-3.6885
1,115,0.9508,-3.0820
1,116,1.6066,-2.2951
1,117,2.3770,-1.5902
1,118,3.0492,-1.0820
1,119,3.6230,-0.7377
1,120,3.9180,-0.5738
1,121,4.0656,-0.4754
1,122,4.0984,-0.4426
1,123,4.1311,-0.3934
1,124,4.1639,-0.2951
1,125,4.2459,-0.1148
1,126,4.2951,0.0328
1,127,4.3279,0.1148
1,128,4.3279,0.1475
1,129,4.3607,0.1967
1,130,4.3770,0.2295
1,131,4.4262,0.2787
1,132,4.4590,0.3115
1,133,4.4426,0.2623
1,134,4.3934,0.1148
1,135,4.2787,-0.0984
1,136,4.1475,-0.3607
1,137,3.9180,-0.7213
1,138,3.6557,-1.0492
1,139,3.4262,-1.2951
1,140,3.2295,-1.4426
1,141,3.0328,-1.6066
1,142,2.7869,-1.7541
1,143,2.3934,-2.0492
1,144,2.0820,-2.1967
1,145,1.8033,-2.3770
1,146,1.5902,-2.4918
1,147,1.4754,-2.5902
1,148,1.3115,-2.6885
1,149,1.1803,-2.7869
1,150,1.0000,-2.9180
1,151,0.8033,-3.0820
1,152,0.6230,-3.2623
1,153,0.3934,-3.4426
1,154,0.2951,-3.5902
1,155,0.1639,-3.7541
1,156,0.0492,-3.9180
1,157,-0.0164,-4.0328
1,158,-0.0492,-4.0820
1,159,-0.0656,-4.1148
1,160,-0.0820,-4.0984
1,161,-0.0820,-4.0820
1,162,-0.0984,-4.0820
2,0,0.0000,0.0000
2,1,-3.3279,2.6230
2,2,-3.3443,2.6230
2,3,-3.3607,2.6230
2,4,-3.3770,2.6230
2,5,-3.3934,2.6230
2,6,-3.4098,2.6393
2,7,-3.4754,2.6557
2,8,-3.5246,2.6885
