Touch,Time,X,Y,Target X,Target Y,Level,User: grug
1,0,0.0000,0.0000
1,1,-1.9672,3.6230
1,2,-1.9836,3.6393
1,3,-2.0164,3.6557
1,4,-2.0984,3.6885
1,5,-2.2131,3.7705
1,6,-2.3934,3.8361
1,7,-2.6066,3.9180
1,8,-2.8361,4.0000
1,9,-3.0820,4.1148
1,10,-3.3279,4.2131
1,11,-3.5738,4.2787
1,12,-3.8033,4.3607
1,13,-4.0328,4.4262
1,14,-4.1967,4.4754
1,15,-4.3115,4.4918
1,16,-4.4098,4.4918
1,17,-4.4918,4.5082
1,18,-4.5902,4.5082
1,19,-4.7377,4.5082
1,20,-4.8197,4.5082
1,21,-4.9180,4.5082
1,22,-5.0164,4.5082
1,23,-5.1148,4.5082
1,24,-5.2131,4.5082
1,25,-5.3115,4.5082
1,26,-5.3443,4.5082
1,27,-5.4426,4.5082
1,28,-5.5082,4.5082
1,29,-5.5574,4.4918
1,30,-5.6393,4.4754
1,31,-5.6885,4.4754
1,32,-5.7377,4.4754
1,33,-5.7705,4.4754
