Touch,Time,X,Y,Target X,Target Y,Level,User: 
5,0,0.0000,0.0000
5,1,0.3607,-0.7705
5,2,0.3770,-0.6885
5,3,0.3770,-0.5246
5,4,0.3770,-0.4262
5,5,0.3770,-0.3279
5,6,0.3770,-0.2787
5,7,0.3770,-0.2459
5,8,0.3607,-0.2459
5,9,0.3607,-0.2295
5,10,0.3443,-0.2131
5,11,0.3279,-0.2131
5,12,0.3115,-0.2131
5,13,0.2951,-0.1967
5,14,0.2787,-0.1967
5,15,0.2623,-0.1803
5,16,0.2459,-0.1803
5,17,0.2131,-0.2951
5,18,0.1311,-0.5246
5,19,0.0492,-0.8197
5,20,-0.0164,-1.1475
5,21,-0.0820,-1.5246
5,22,-0.0984,-1.8689
5,23,-0.1148,-2.2623
5,24,-0.0656,-2.4262
5,25,-0.0656,-2.6230
5,26,-0.0656,-2.8033
5,27,-0.0656,-2.9016
5,28,-0.0656,-3.0164
5,29,-0.0656,-3.1311
5,30,-0.0656,-3.1967
5,31,-0.0656,-3.2459
5,32,-0.0656,-3.2787
5,33,-0.0656,-3.3607
5,34,-0.0656,-3.4262
5,35,-0.0656,-3.4918
5,36,-0.0656,-3.5082
5,37,-0.0656,-3.5246
5,38,-0.0492,-3.5574
5,39,-0.0492,-3.6066
5,40,-0.0164,-3.6885
5,41,0.0000,-3.7541
5,42,0.0164,-3.8361
5,43,0.0164,-3.8689
5,44,0.0164,-3.9016
5,45,0.0328,-3.9016
5,46,0.0328,-3.8197
5,47,0.0328,-3.4918
5,48,0.0328,-3.0492
5,49,0.0492,-2.5082
5,50,0.0492,-1.8197
5,51,0.0492,-1.5738
5,52,-0.1311,-1.4918
5,53,-0.1311,-1.2131
5,54,-0.1311,-1.0000
5,55,-0.1475,-0.7541
5,56,-0.1639,-0.6393
5,57,-0.1639,-0.5902
5,58,-0.1803,-0.5574
5,59,-0.1803,-0.5246
5,60,-0.1967,-0.5082
5,61,-0.1967,-0.4918
5,62,-0.1967,-0.4754
5,63,-0.1967,-0.4590
5,64,-0.1967,-0.4426
5,65,-0.1967,-0.4262
5,66,-0.1967,-0.4098
5,67,-0.1967,-0.3770
5,68,-0.1967,-0.3443
5,69,-0.1803,-0.2951
5,70,-0.1475,-0.2295
5,71,-0.1148,-0.1475
5,72,-0.0820,-0.0492
5,73,-0.0656,-0.0164
5,74,-0.0492,-0.0164
5,75,-0.0492,-0.0492
5,76,-0.0492,-0.0820
5,77,-0.0492,-0.1311
5,78,-0.0492,-0.1639
5,79,-0.0492,-0.2131
5,80,-0.0492,-0.2459
5,81,-0.0492,-0.3115
5,82,-0.0492,-0.3934
5,83,-0.0492,-0.4590
5,84,-0.0492,-0.5082
